collection_id,collection_title,transcript_id,title,description,url,audio,transcript_text,transcript_vtt,transcript_json
wnyc,WNYC Archives,patricia-marx-interviews-wolf-von-eckardt,Patricia Marx Interviews: Wolf Von Eckardt,"Patricia Marx Interviews: Wolf Von Eckardt, 1968-02-01",,https://github.com/nypl-openaudio/data-wnyc/raw/master/audio/patricia-marx-interviews-wolf-von-eckardt.mp3,https://github.com/nypl-openaudio/data-wnyc/raw/master/transcripts/text/patricia-marx-interviews-wolf-von-eckardt.text,https://github.com/nypl-openaudio/data-wnyc/raw/master/transcripts/vtt/patricia-marx-interviews-wolf-von-eckardt.vtt,https://github.com/nypl-openaudio/data-wnyc/raw/master/transcripts/json/patricia-marx-interviews-wolf-von-eckardt.json
wnyc,WNYC Archives,patricia-marx-interviews-woody-allen,Patricia Marx Interviews: Woody Allen,"Patricia Marx Interviews: Woody Allen, 1964-11-24",,https://github.com/nypl-openaudio/data-wnyc/raw/master/audio/patricia-marx-interviews-woody-allen.mp3,https://github.com/nypl-openaudio/data-wnyc/raw/master/transcripts/text/patricia-marx-interviews-woody-allen.text,https://github.com/nypl-openaudio/data-wnyc/raw/master/transcripts/vtt/patricia-marx-interviews-woody-allen.vtt,https://github.com/nypl-openaudio/data-wnyc/raw/master/transcripts/json/patricia-marx-interviews-woody-allen.json
loc,"The American Folklife Center, Library of Congress",conversation-with-13-year-old-white-male-west-virginia,"Conversation with 13 year old white male, West Virginia",Child describing his trickery,https://www.loc.gov/item/afccal000059/,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/audio/conversation-with-13-year-old-white-male-west-virginia.mp3,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/text/conversation-with-13-year-old-white-male-west-virginia.text,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/vtt/conversation-with-13-year-old-white-male-west-virginia.vtt,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/json/conversation-with-13-year-old-white-male-west-virginia.json
loc,"The American Folklife Center, Library of Congress",conversation-with-37-year-old-white-female-asheville-north-carolina,"Conversation with 37 year old white female, Asheville, North Carolina","Farm and doestic life, specifics on hay",https://www.loc.gov/item/afccal000345/,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/audio/conversation-with-37-year-old-white-female-asheville-north-carolina.mp3,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/text/conversation-with-37-year-old-white-female-asheville-north-carolina.text,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/vtt/conversation-with-37-year-old-white-female-asheville-north-carolina.vtt,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/json/conversation-with-37-year-old-white-female-asheville-north-carolina.json
loc,"The American Folklife Center, Library of Congress",speech-by-amelia-earnhardt,Speech by Amelia Earnhardt,The advancements of women and technology,https://www.loc.gov/item/afccal000004/,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/audio/speech-by-amelia-earnhardt.mp3,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/text/speech-by-amelia-earnhardt.text,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/vtt/speech-by-amelia-earnhardt.vtt,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/json/speech-by-amelia-earnhardt.json
loc,"The American Folklife Center, Library of Congress",conversation-with-two-eleven-year-old-native-american-males-new-mexico,"Conversation with two eleven year old Native American males, New Mexico",Laguna indian children,https://www.loc.gov/item/afccal000042/,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/audio/conversation-with-two-eleven-year-old-native-american-males-new-mexico.mp3,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/text/conversation-with-two-eleven-year-old-native-american-males-new-mexico.text,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/vtt/conversation-with-two-eleven-year-old-native-american-males-new-mexico.vtt,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/json/conversation-with-two-eleven-year-old-native-american-males-new-mexico.json
loc,"The American Folklife Center, Library of Congress",interview-with-70-year-old-white-female-and-15-year-old-boy,Interview with 70+ year old white female and 15 year old boy,Folktales and ghost stories,https://www.loc.gov/item/afccal000019/,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/audio/interview-with-70-year-old-white-female-and-15-year-old-boy.mp3,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/text/interview-with-70-year-old-white-female-and-15-year-old-boy.text,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/vtt/interview-with-70-year-old-white-female-and-15-year-old-boy.vtt,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/json/interview-with-70-year-old-white-female-and-15-year-old-boy.json
loc,"The American Folklife Center, Library of Congress",conversation-with-23-year-old-female-reiholds-pennsylvania,"Conversation with 23 year old female, Reiholds, Pennsylvania",Beauty shops and working life,https://www.loc.gov/item/afccal000323/,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/audio/conversation-with-23-year-old-female-reiholds-pennsylvania.mp3,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/text/conversation-with-23-year-old-female-reiholds-pennsylvania.text,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/vtt/conversation-with-23-year-old-female-reiholds-pennsylvania.vtt,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/json/conversation-with-23-year-old-female-reiholds-pennsylvania.json
loc,"The American Folklife Center, Library of Congress",oral-history-with-54-year-old-black-female-grand-junction-colorado,"Oral history with 54 year old black female, Grand Junction, Colorado; and a 61 year old black female","African American churches, Men and Female life in Grand Junction",https://www.loc.gov/item/afccal000068/,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/audio/oral-history-with-54-year-old-black-female-grand-junction-colorado.mp3,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/text/oral-history-with-54-year-old-black-female-grand-junction-colorado.text,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/vtt/oral-history-with-54-year-old-black-female-grand-junction-colorado.vtt,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/json/oral-history-with-54-year-old-black-female-grand-junction-colorado.json
loc,"The American Folklife Center, Library of Congress",oral-history-with-83-year-old-black-female-beachton-georgia,"Oral history with 83 year old black female, Beachton, Georgia","Daily life and interpersonal relationships; Women, Balck",https://www.loc.gov/item/afccal000313/,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/audio/oral-history-with-83-year-old-black-female-beachton-georgia.mp3,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/text/oral-history-with-83-year-old-black-female-beachton-georgia.text,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/vtt/oral-history-with-83-year-old-black-female-beachton-georgia.vtt,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/json/oral-history-with-83-year-old-black-female-beachton-georgia.json
loc,"The American Folklife Center, Library of Congress",oral-history--with-100-year-old-female-cairo-georgia,"Oral history  with 100 year old female, Cairo, Georgia",Life in rural Georgia,https://www.loc.gov/item/afccal000322/,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/audio/oral-history--with-100-year-old-female-cairo-georgia.mp3,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/text/oral-history--with-100-year-old-female-cairo-georgia.text,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/vtt/oral-history--with-100-year-old-female-cairo-georgia.vtt,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/json/oral-history--with-100-year-old-female-cairo-georgia.json
loc,"The American Folklife Center, Library of Congress",conversation-with-12-year-old-black-female-washington-dc,"Conversation with 12 year old black female, Washington, DC","Games, school life, young African Americans",https://www.loc.gov/item/afccal000392/,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/audio/conversation-with-12-year-old-black-female-washington-dc.mp3,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/text/conversation-with-12-year-old-black-female-washington-dc.text,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/vtt/conversation-with-12-year-old-black-female-washington-dc.vtt,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/json/conversation-with-12-year-old-black-female-washington-dc.json
loc,"The American Folklife Center, Library of Congress",conversation-with-15-year-old-male-new-york-new-york,"Conversation with 15 year old male, New York, New York","Young Puerto Rican men, games, boxing (NYC)",https://www.loc.gov/item/afccal000055/,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/audio/conversation-with-15-year-old-male-new-york-new-york.mp3,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/text/conversation-with-15-year-old-male-new-york-new-york.text,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/vtt/conversation-with-15-year-old-male-new-york-new-york.vtt,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/json/conversation-with-15-year-old-male-new-york-new-york.json
loc,"The American Folklife Center, Library of Congress",conversation-with-hugo-black-harlan-alabama,"Conversation with Hugo Black, Harlan, Alabama","White male, Constitutional Law",https://www.loc.gov/item/afccal000209/,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/audio/conversation-with-hugo-black-harlan-alabama.mp3,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/text/conversation-with-hugo-black-harlan-alabama.text,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/vtt/conversation-with-hugo-black-harlan-alabama.vtt,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/json/conversation-with-hugo-black-harlan-alabama.json
loc,"The American Folklife Center, Library of Congress",monologue-with-55-year-old-white-female,Monologue with 55 year old white female,"Catholics, Vietnamese members of the church, White Women",https://www.loc.gov/item/afccal000263/,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/audio/monologue-with-55-year-old-white-female.mp3,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/text/monologue-with-55-year-old-white-female.text,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/vtt/monologue-with-55-year-old-white-female.vtt,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/json/monologue-with-55-year-old-white-female.json
loc,"The American Folklife Center, Library of Congress",descriptions-of-pictures-female-puerto-rico,"Descriptions of pictures, female, Puerto Rico",Picture interpretations,https://www.loc.gov/item/afccal000275/,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/audio/descriptions-of-pictures-female-puerto-rico.mp3,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/text/descriptions-of-pictures-female-puerto-rico.text,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/vtt/descriptions-of-pictures-female-puerto-rico.vtt,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/json/descriptions-of-pictures-female-puerto-rico.json
loc,"The American Folklife Center, Library of Congress",conversation-with-8-and-9-year-old-black-females-female-florida,"Conversation with 8 and 9 year old black females, female, Florida","Church, games, family life, playing with dolls",https://www.loc.gov/item/afccal000154/,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/audio/conversation-with-8-and-9-year-old-black-females-female-florida.mp3,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/text/conversation-with-8-and-9-year-old-black-females-female-florida.text,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/vtt/conversation-with-8-and-9-year-old-black-females-female-florida.vtt,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/json/conversation-with-8-and-9-year-old-black-females-female-florida.json
loc,"The American Folklife Center, Library of Congress",conversation-with-41-year-old-white-female-rhodes-point-maryland,"Conversation with 41 year old white female, Rhodes Point, Maryland","Agriculture, raising children, fisheries, winter",https://www.loc.gov/item/afccal000186/,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/audio/conversation-with-41-year-old-white-female-rhodes-point-maryland.mp3,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/text/conversation-with-41-year-old-white-female-rhodes-point-maryland.text,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/vtt/conversation-with-41-year-old-white-female-rhodes-point-maryland.vtt,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/json/conversation-with-41-year-old-white-female-rhodes-point-maryland.json
loc,"The American Folklife Center, Library of Congress",conversation-with-22-year-old-white-female-toronto-ontario,"Conversation with 22 year old white female, Toronto, Ontario","Family hisotry, likes and dislikes, young women",https://www.loc.gov/item/afccal000353/,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/audio/conversation-with-22-year-old-white-female-toronto-ontario.mp3,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/text/conversation-with-22-year-old-white-female-toronto-ontario.text,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/vtt/conversation-with-22-year-old-white-female-toronto-ontario.vtt,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/json/conversation-with-22-year-old-white-female-toronto-ontario.json
loc,"The American Folklife Center, Library of Congress",conversation-with-several-males-north-carolina,"Conversation with several males, North Carolina","Auctioneers, Tobacco workers, social life and customs in North Carolina",https://www.loc.gov/item/afccal000109/,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/audio/conversation-with-several-males-north-carolina.mp3,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/text/conversation-with-several-males-north-carolina.text,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/vtt/conversation-with-several-males-north-carolina.vtt,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/json/conversation-with-several-males-north-carolina.json
loc,"The American Folklife Center, Library of Congress",oral-book-reports--with-14-year-old-male-new-haven-connecticut,"Oral book reports  with 14 year old male, New Haven, Connecticut",High school students education,https://www.loc.gov/item/afccal000199/,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/audio/oral-book-reports--with-14-year-old-male-new-haven-connecticut.mp3,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/text/oral-book-reports--with-14-year-old-male-new-haven-connecticut.text,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/vtt/oral-book-reports--with-14-year-old-male-new-haven-connecticut.vtt,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/json/oral-book-reports--with-14-year-old-male-new-haven-connecticut.json
loc,"The American Folklife Center, Library of Congress",oral-book-reports--with-15-year-old-black-female-new-haven-connecticut,"Oral book reports  with 15 year old black female, New Haven, Connecticut","High school student, dating (social cutoms), prejudices",https://www.loc.gov/item/afccal000201/,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/audio/oral-book-reports--with-15-year-old-black-female-new-haven-connecticut.mp3,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/text/oral-book-reports--with-15-year-old-black-female-new-haven-connecticut.text,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/vtt/oral-book-reports--with-15-year-old-black-female-new-haven-connecticut.vtt,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/json/oral-book-reports--with-15-year-old-black-female-new-haven-connecticut.json
loc,"The American Folklife Center, Library of Congress",speech-by-eleanor-a-roosevelt,Speech by Eleanor A. Roosevelt,"World War, 1939-1945, Christmas, spiritual life, coffee",https://www.loc.gov/item/afccal000100/,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/audio/speech-by-eleanor-a-roosevelt.mp3,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/text/speech-by-eleanor-a-roosevelt.text,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/vtt/speech-by-eleanor-a-roosevelt.vtt,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/json/speech-by-eleanor-a-roosevelt.json
loc,"The American Folklife Center, Library of Congress",conversation-with-52-year-old-man-zuni-new-mexico,"Conversation with 52 year old man, Zuni, New Mexico","Medicine and magic, Alcohol use, Counseling, Handicraft",https://www.loc.gov/item/afccal000380/,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/audio/conversation-with-52-year-old-man-zuni-new-mexico.mp3,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/text/conversation-with-52-year-old-man-zuni-new-mexico.text,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/vtt/conversation-with-52-year-old-man-zuni-new-mexico.vtt,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/json/conversation-with-52-year-old-man-zuni-new-mexico.json
loc,"The American Folklife Center, Library of Congress",conversation-with-14-year-old-black-male-new-york-new-york,"Conversation with 14 year old black male, New York, New York","Motion pictures, Black youth, Television programs",https://www.loc.gov/item/afccal000057/,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/audio/conversation-with-14-year-old-black-male-new-york-new-york.mp3,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/text/conversation-with-14-year-old-black-male-new-york-new-york.text,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/vtt/conversation-with-14-year-old-black-male-new-york-new-york.vtt,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/json/conversation-with-14-year-old-black-male-new-york-new-york.json
loc,"The American Folklife Center, Library of Congress",personal-history-with-80-year-old-female-cedar-valley-minnesota,"Personal history with 80 year old female, Cedar Valley, Minnesota","Genealogy, Amusements, Finnish Americans, Farm life, Lumber camps",https://www.loc.gov/item/afccal000302/,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/audio/personal-history-with-80-year-old-female-cedar-valley-minnesota.mp3,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/text/personal-history-with-80-year-old-female-cedar-valley-minnesota.text,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/vtt/personal-history-with-80-year-old-female-cedar-valley-minnesota.vtt,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/json/personal-history-with-80-year-old-female-cedar-valley-minnesota.json
loc,"The American Folklife Center, Library of Congress",conversation-with-41-year-old-black-male-detroit-michigan,"Conversation with 41 year old black male, Detroit, Michigan","Childhood games, teacher student relationships, Hobbies, Vietnam War, Communism, African American men in Michigan Detroit",https://www.loc.gov/item/afccal000122/,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/audio/conversation-with-41-year-old-black-male-detroit-michigan.mp3,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/text/conversation-with-41-year-old-black-male-detroit-michigan.text,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/vtt/conversation-with-41-year-old-black-male-detroit-michigan.vtt,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/json/conversation-with-41-year-old-black-male-detroit-michigan.json
loc,"The American Folklife Center, Library of Congress",monologue-with-93-year-old-white-male-tangier-island-virginia,"Monologue with 93 year old white male, Tangier Island, Virginia","White men in Virginia, Fishers, Chesapeake Bay Regio",https://www.loc.gov/item/afccal000268/,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/audio/monologue-with-93-year-old-white-male-tangier-island-virginia.mp3,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/text/monologue-with-93-year-old-white-male-tangier-island-virginia.text,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/vtt/monologue-with-93-year-old-white-male-tangier-island-virginia.vtt,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/json/monologue-with-93-year-old-white-male-tangier-island-virginia.json
loc,"The American Folklife Center, Library of Congress",conversation-with-17-year-old-black-male-wilmington-north-carolina,"Conversation with 17 year old black male, Wilmington, North Carolina","Girls, Birthdays, Invective, Youth and violence",https://www.loc.gov/item/afccal000342/,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/audio/conversation-with-17-year-old-black-male-wilmington-north-carolina.mp3,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/text/conversation-with-17-year-old-black-male-wilmington-north-carolina.text,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/vtt/conversation-with-17-year-old-black-male-wilmington-north-carolina.vtt,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/json/conversation-with-17-year-old-black-male-wilmington-north-carolina.json
loc,"The American Folklife Center, Library of Congress",conversation-and-reading-with-university-of-nebraska-students,Conversation and reading with University of Nebraska students,"College students, language surveys",https://www.loc.gov/item/afccal000194/,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/audio/conversation-and-reading-with-university-of-nebraska-students.mp3,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/text/conversation-and-reading-with-university-of-nebraska-students.text,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/vtt/conversation-and-reading-with-university-of-nebraska-students.vtt,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/json/conversation-and-reading-with-university-of-nebraska-students.json
loc,"The American Folklife Center, Library of Congress",conversation-with-32-year-old-male-arizona,"Conversation with 32 year old male, Arizona","Racism, Navajo Indians, Indian reservation (police, social life, and customs), Medical care",https://www.loc.gov/item/afccal000376/,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/audio/conversation-with-32-year-old-male-arizona.mp3,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/text/conversation-with-32-year-old-male-arizona.text,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/vtt/conversation-with-32-year-old-male-arizona.vtt,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/json/conversation-with-32-year-old-male-arizona.json
loc,"The American Folklife Center, Library of Congress",conversation-with-english-instructors-nebraska,"Conversation with English instructors, Nebraska","Poetry, Men-- Nebraska, Women-- Nebraska, Ben Johnson, Barron Alfred Tennyson",https://www.loc.gov/item/afccal000191/,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/audio/conversation-with-english-instructors-nebraska.mp3,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/text/conversation-with-english-instructors-nebraska.text,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/vtt/conversation-with-english-instructors-nebraska.vtt,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/json/conversation-with-english-instructors-nebraska.json
loc,"The American Folklife Center, Library of Congress",conversation-with-12-year-old-white-female-arkansas,"Conversation with 12 year old white female, Arkansas","White Children in Arkansas, Christmas, Canning and preserving, Diseases, Ozark Mountains Region",https://www.loc.gov/item/afccal000229/,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/audio/conversation-with-12-year-old-white-female-arkansas.mp3,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/text/conversation-with-12-year-old-white-female-arkansas.text,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/vtt/conversation-with-12-year-old-white-female-arkansas.vtt,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/json/conversation-with-12-year-old-white-female-arkansas.json
loc,"The American Folklife Center, Library of Congress",conversation-with-7-year-old-black-male-detroit-michigan,"Conversation with 7 year old black male, Detroit, Michigan","African American boys-- Michigan, Reading ability test",https://www.loc.gov/item/afccal000189/,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/audio/conversation-with-7-year-old-black-male-detroit-michigan.mp3,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/text/conversation-with-7-year-old-black-male-detroit-michigan.text,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/vtt/conversation-with-7-year-old-black-male-detroit-michigan.vtt,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/json/conversation-with-7-year-old-black-male-detroit-michigan.json
loc,"The American Folklife Center, Library of Congress",monologue-with-45-year-old-black-male-columbia-south-carolina,"Monologue with 45 year old black male, Columbia, South Carolina","Lawyer, Black men-- South Carolina, Ex-convicts, Veterans",https://www.loc.gov/item/afccal000260/,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/audio/monologue-with-45-year-old-black-male-columbia-south-carolina.mp3,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/text/monologue-with-45-year-old-black-male-columbia-south-carolina.text,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/vtt/monologue-with-45-year-old-black-male-columbia-south-carolina.vtt,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/json/monologue-with-45-year-old-black-male-columbia-south-carolina.json
loc,"The American Folklife Center, Library of Congress",conversation-with-52-year-old-black-male-meadville-mississippi,"Conversation with 52 year old black male, Meadville, Mississippi","Farm life-- Mississippi, Logging, timber, Race relations, Justivce, African American men",https://www.loc.gov/item/afccal000215/,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/audio/conversation-with-52-year-old-black-male-meadville-mississippi.mp3,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/text/conversation-with-52-year-old-black-male-meadville-mississippi.text,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/vtt/conversation-with-52-year-old-black-male-meadville-mississippi.vtt,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/json/conversation-with-52-year-old-black-male-meadville-mississippi.json
loc,"The American Folklife Center, Library of Congress",oral-history-with-88-year-old-white-male-frutia-colorado,"Oral history with 88 year old white male Frutia, Colorado","Frontier and pioneer life, Mesa County (Colo.), Horse training, Floods, Health (Anecdotes)",https://www.loc.gov/item/afccal000073/,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/audio/oral-history-with-88-year-old-white-male-frutia-colorado.mp3,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/text/oral-history-with-88-year-old-white-male-frutia-colorado.text,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/vtt/oral-history-with-88-year-old-white-male-frutia-colorado.vtt,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/json/oral-history-with-88-year-old-white-male-frutia-colorado.json
loc,"The American Folklife Center, Library of Congress",reading-sample-of-woman-charleston-south-carolina,"Reading sample of woman, Charleston, South Carolina","Poetry readings, White women in South Carolina",https://www.loc.gov/item/afccal000013/,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/audio/reading-sample-of-woman-charleston-south-carolina.mp3,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/text/reading-sample-of-woman-charleston-south-carolina.text,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/vtt/reading-sample-of-woman-charleston-south-carolina.vtt,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/json/reading-sample-of-woman-charleston-south-carolina.json
loc,"The American Folklife Center, Library of Congress",personal-history-with-55-year-old-female-chishold-minnesota,"Personal history with 55 year old female, Chishold, Minnesota","Housekeepers in Chisholm Minnesota, Traditional medicine, Occupations, Russian Americans, Gallbladder disease",https://www.loc.gov/item/afccal000306/,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/audio/personal-history-with-55-year-old-female-chishold-minnesota.mp3,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/text/personal-history-with-55-year-old-female-chishold-minnesota.text,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/vtt/personal-history-with-55-year-old-female-chishold-minnesota.vtt,https://github.com/nypl-openaudio/data-library-of-congress/raw/master/transcripts/json/personal-history-with-55-year-old-female-chishold-minnesota.json
